prov_code,prov_name,city_code,city_name,county_code,county_name,town_code,town_name,village_code,village_name
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203204,邦界村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203205,荒田村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203206,巴哈村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203207,滚岗村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203208,南骂河村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203209,富王村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203210,南亢村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925205000,邦丙乡,530925205201,邦丙村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925205000,邦丙乡,530925205202,南协村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925205000,邦丙乡,530925205203,丫口村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925205000,邦丙乡,530925205204,南栏村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925205000,邦丙乡,530925205205,南直村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925205000,邦丙乡,530925205206,岔箐村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925205000,邦丙乡,530925205207,邦歪村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925205000,邦丙乡,530925205208,邦况村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925205000,邦丙乡,530925205209,忙安村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202201,大文村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202202,大忙蚌村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202203,大梁子村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202204,邦驮村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202205,大南矮村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202206,忙冒村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202207,仟信村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202208,户那村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202209,太平村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202210,清平村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925202000,大文乡,530925202211,邦烘村委会
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428001000,红河街道办事处,530428001001,红河社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428001000,红河街道办事处,530428001002,凤凰社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428001000,红河街道办事处,530428001003,兴元社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428001000,红河街道办事处,530428001004,大水平社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428001000,红河街道办事处,530428001005,桥头社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428002000,澧江街道办事处,530428002001,澧江社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428002000,澧江街道办事处,530428002002,玉河社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428002000,澧江街道办事处,530428002003,江东社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428002000,澧江街道办事处,530428002004,红侨社区
530000000000,云南省,530400000000,玉溪市,530428000000,元江哈尼族彝族傣族自治县,530428002000,澧江街道办事处,530428002005,那整社区
